TICK  1301 - RM1<-memD[87] | RM1=   4/0x4
TICK  1303 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=40/0x28
TICK  1304 - SP=SP-4 | SP=400/0x190
TICK  1305 - RF1=SP | SP=400/0x190
TICK  1306 - memD[0x190]<-RM1 | memD[0x190]=0x4
TICK  1307 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  1308 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  1309 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  1310 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=41/0x29
TICK  1311 - RM2<-#1; PC++ | SP=400/0x190
TICK  1312 @ 0x0F820000 -  POP SingleReg; PC++ | PC=43/0x2B
TICK  1313 - RF1<-SP | RF1=400/0x190
TICK  1314 - RM1<-memD[190] | RM1=4/0x4
TICK  1315 - RM1<-memD[191] | RM1=4/0x4
TICK  1316 - RM1<-memD[192] | RM1=4/0x4
TICK  1317 - RM1<-memD[193] | RM1=   4/0x4
TICK  1318 - SP=SP+4 | SP=400/0x190
TICK  1319 @ 0x46042400 -  SUB MathRRR; PC++ | PC=44/0x2C
TICK  1320 - RM2<-RM1-RM2 | RM2=3/0x3 N=0,Z=0,V=0,C=1
TICK  1321 @ 0x0F820000 -  POP SingleReg; PC++ | PC=45/0x2D
TICK  1322 - RF1<-SP | RF1=404/0x194
TICK  1323 - RM1<-memD[194] | RM1=0/0x0
TICK  1324 - RM1<-memD[195] | RM1=0/0x0
TICK  1325 - RM1<-memD[196] | RM1=0/0x0
TICK  1326 - RM1<-memD[197] | RM1=   0/0x0
TICK  1327 - SP=SP+4 | SP=404/0x194
TICK  1328 @ 0x51C02400 -  CMP RegReg; PC++ | PC=46/0x2E
TICK  1329 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=0/0x0 RM2=3/0x3
TICK  1330 @ 0xD3000000 -  JGE JAbsAddr; PC++ | PC=47/0x2F
TICK  1331 - RF2<-memI[0x2F]; PC++ | RF2=125/0x7D
TICK  1332 - JGE not taken | PC=48/0x30 N=1,Z=0,V=0,C=1
TICK  1333 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=49/0x31
TICK  1334 - RF1<-memI[49], PC++ | RF1=120/0x78
TICK  1335 - RM1<-memD[78] | RM1=0/0x0
TICK  1336 - RM1<-memD[79] | RM1=0/0x0
TICK  1337 - RM1<-memD[7A] | RM1=0/0x0
TICK  1338 - RM1<-memD[7B] | RM1=   0/0x0
TICK  1340 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=51/0x33
TICK  1341 - SP=SP-4 | SP=404/0x194
TICK  1342 - RF1=SP | SP=404/0x194
TICK  1343 - memD[0x194]<-RM1 | memD[0x194]=0x0
TICK  1344 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1345 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1346 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1347 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=52/0x34
TICK  1348 - RM2<-#1; PC++ | SP=404/0x194
TICK  1349 @ 0x0F820000 -  POP SingleReg; PC++ | PC=54/0x36
TICK  1350 - RF1<-SP | RF1=404/0x194
TICK  1351 - RM1<-memD[194] | RM1=0/0x0
TICK  1352 - RM1<-memD[195] | RM1=0/0x0
TICK  1353 - RM1<-memD[196] | RM1=0/0x0
TICK  1354 - RM1<-memD[197] | RM1=   0/0x0
TICK  1355 - SP=SP+4 | SP=404/0x194
TICK  1356 @ 0x42002400 -  ADD MathRRR; PC++ | PC=55/0x37
TICK  1357 - RA<-RM1+RM2 | RA=1/0x1 N=0,Z=0,V=0,C=0
TICK  1357 - RA<-RM1 + RM2 | RA=1/0x1
TICK  1358 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=56/0x38
TICK  1359 - RF1<-memI[0x38]; PC++ 
TICK  1360 - memD[0x80]<-RA | memD[0x80]=0x1
TICK  1361 - memD[0x81]<-RA | memD[0x81]=0x0
TICK  1362 - memD[0x82]<-RA | memD[0x82]=0x0
TICK  1363 - memD[0x83]<-RA | memD[0x83]=0x0
TICK  1364 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=58/0x3A
TICK  1365 - RF1<-memI[58], PC++ | RF1=104/0x68
TICK  1366 - RM1<-memD[68] | RM1=4/0x4
TICK  1367 - RM1<-memD[69] | RM1=4/0x4
TICK  1368 - RM1<-memD[6A] | RM1=4/0x4
TICK  1369 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1371 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=60/0x3C
TICK  1372 - RF1<-memI[60], PC++ | RF1=120/0x78
TICK  1373 - RM2<-memD[78] | RM2=0/0x0
TICK  1374 - RM2<-memD[79] | RM2=0/0x0
TICK  1375 - RM2<-memD[7A] | RM2=0/0x0
TICK  1376 - RM2<-memD[7B] | RM2=   0/0x0
TICK  1378 @ 0x42062400 -  ADD MathRRR; PC++ | PC=62/0x3E
TICK  1379 - RAddr<-RM1+RM2 | RAddr=4/0x4 N=0,Z=0,V=0,C=0
TICK  1379 - RAddr<-RM1 + RM2 | RAddr=4/0x4
TICK  1380 @ 0x05E26000 -  MOV MvLowRegIndToReg; PC++ | PC=63/0x3F
TICK  1381 - RM1 <- memD[4] | RM1=2/0x2
TICK  1382 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=64/0x40
TICK  1383 - SP=SP-4 | SP=404/0x194
TICK  1384 - RF1=SP | SP=404/0x194
TICK  1385 - memD[0x194]<-RM1 | memD[0x194]=0x2
TICK  1386 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1387 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1388 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1389 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=65/0x41
TICK  1390 - RF1<-memI[65], PC++ | RF1=104/0x68
TICK  1391 - RM1<-memD[68] | RM1=4/0x4
TICK  1392 - RM1<-memD[69] | RM1=4/0x4
TICK  1393 - RM1<-memD[6A] | RM1=4/0x4
TICK  1394 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1396 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=67/0x43
TICK  1397 - RF1<-memI[67], PC++ | RF1=128/0x80
TICK  1398 - RM2<-memD[80] | RM2=1/0x1
TICK  1399 - RM2<-memD[81] | RM2=1/0x1
TICK  1400 - RM2<-memD[82] | RM2=1/0x1
TICK  1401 - RM2<-memD[83] | RM2=   1/0x1
TICK  1403 @ 0x42062400 -  ADD MathRRR; PC++ | PC=69/0x45
TICK  1404 - RAddr<-RM1+RM2 | RAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  1404 - RAddr<-RM1 + RM2 | RAddr=5/0x5
TICK  1405 @ 0x05E46000 -  MOV MvLowRegIndToReg; PC++ | PC=70/0x46
TICK  1406 - RM2 <- memD[5] | RM2=1/0x1
TICK  1407 @ 0x0F820000 -  POP SingleReg; PC++ | PC=71/0x47
TICK  1408 - RF1<-SP | RF1=404/0x194
TICK  1409 - RM1<-memD[194] | RM1=2/0x2
TICK  1410 - RM1<-memD[195] | RM1=2/0x2
TICK  1411 - RM1<-memD[196] | RM1=2/0x2
TICK  1412 - RM1<-memD[197] | RM1=   2/0x2
TICK  1413 - SP=SP+4 | SP=404/0x194
TICK  1414 @ 0x51C02400 -  CMP RegReg; PC++ | PC=72/0x48
TICK  1415 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=2/0x2 RM2=1/0x1
TICK  1416 @ 0xD7000000 -  JLE JAbsAddr; PC++ | PC=73/0x49
TICK  1417 - RF2<-memI[0x49]; PC++ | RF2=114/0x72
TICK  1418 - JLE not taken | PC=74/0x4A N=0,Z=0,V=0,C=0
TICK  1419 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=75/0x4B
TICK  1420 - RF1<-memI[75], PC++ | RF1=104/0x68
TICK  1421 - RM1<-memD[68] | RM1=4/0x4
TICK  1422 - RM1<-memD[69] | RM1=4/0x4
TICK  1423 - RM1<-memD[6A] | RM1=4/0x4
TICK  1424 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1426 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=77/0x4D
TICK  1427 - RF1<-memI[77], PC++ | RF1=120/0x78
TICK  1428 - RM2<-memD[78] | RM2=0/0x0
TICK  1429 - RM2<-memD[79] | RM2=0/0x0
TICK  1430 - RM2<-memD[7A] | RM2=0/0x0
TICK  1431 - RM2<-memD[7B] | RM2=   0/0x0
TICK  1433 @ 0x42062400 -  ADD MathRRR; PC++ | PC=79/0x4F
TICK  1434 - RAddr<-RM1+RM2 | RAddr=4/0x4 N=0,Z=0,V=0,C=0
TICK  1434 - RAddr<-RM1 + RM2 | RAddr=4/0x4
TICK  1435 @ 0x05F86000 -  MOV MvLowRegIndToReg; PC++ | PC=80/0x50
TICK  1436 - RT2 <- memD[4] | RT2=2/0x2
TICK  1437 @ 0x04418000 -  MOV MvRegLowMem; PC++ | PC=81/0x51
TICK  1438 - RF1 <- memI[0x51]; PC++ | RF1=136/0x88
TICK  1439 - memD[0x88] <- RT2(byte) = 0x02
TICK  1440 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=83/0x53
TICK  1441 - RF1<-memI[83], PC++ | RF1=104/0x68
TICK  1442 - RM1<-memD[68] | RM1=4/0x4
TICK  1443 - RM1<-memD[69] | RM1=4/0x4
TICK  1444 - RM1<-memD[6A] | RM1=4/0x4
TICK  1445 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1447 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=85/0x55
TICK  1448 - RF1<-memI[85], PC++ | RF1=128/0x80
TICK  1449 - RM2<-memD[80] | RM2=1/0x1
TICK  1450 - RM2<-memD[81] | RM2=1/0x1
TICK  1451 - RM2<-memD[82] | RM2=1/0x1
TICK  1452 - RM2<-memD[83] | RM2=   1/0x1
TICK  1454 @ 0x42062400 -  ADD MathRRR; PC++ | PC=87/0x57
TICK  1455 - RAddr<-RM1+RM2 | RAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  1455 - RAddr<-RM1 + RM2 | RAddr=5/0x5
TICK  1456 @ 0x05E06000 -  MOV MvLowRegIndToReg; PC++ | PC=88/0x58
TICK  1457 - RA <- memD[5] | RA=1/0x1
TICK  1458 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=89/0x59
TICK  1459 - RF1<-memI[89], PC++ | RF1=104/0x68
TICK  1460 - RM1<-memD[68] | RM1=4/0x4
TICK  1461 - RM1<-memD[69] | RM1=4/0x4
TICK  1462 - RM1<-memD[6A] | RM1=4/0x4
TICK  1463 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1465 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=91/0x5B
TICK  1466 - RF1<-memI[91], PC++ | RF1=128/0x80
TICK  1467 - RM2<-memD[80] | RM2=1/0x1
TICK  1468 - RM2<-memD[81] | RM2=1/0x1
TICK  1469 - RM2<-memD[82] | RM2=1/0x1
TICK  1470 - RM2<-memD[83] | RM2=   1/0x1
TICK  1472 @ 0x42062400 -  ADD MathRRR; PC++ | PC=93/0x5D
TICK  1473 - RAddr<-RM1+RM2 | RAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  1473 - RAddr<-RM1 + RM2 | RAddr=5/0x5
TICK  1474 @ 0x05E06000 -  MOV MvLowRegIndToReg; PC++ | PC=94/0x5E
TICK  1475 - RA <- memD[5] | RA=1/0x1
TICK  1476 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=95/0x5F
TICK  1477 - RF1<-memI[95], PC++ | RF1=104/0x68
TICK  1478 - RM1<-memD[68] | RM1=4/0x4
TICK  1479 - RM1<-memD[69] | RM1=4/0x4
TICK  1480 - RM1<-memD[6A] | RM1=4/0x4
TICK  1481 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1483 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=97/0x61
TICK  1484 - RF1<-memI[97], PC++ | RF1=120/0x78
TICK  1485 - RM2<-memD[78] | RM2=0/0x0
TICK  1486 - RM2<-memD[79] | RM2=0/0x0
TICK  1487 - RM2<-memD[7A] | RM2=0/0x0
TICK  1488 - RM2<-memD[7B] | RM2=   0/0x0
TICK  1490 @ 0x42062400 -  ADD MathRRR; PC++ | PC=99/0x63
TICK  1491 - RAddr<-RM1+RM2 | RAddr=4/0x4 N=0,Z=0,V=0,C=0
TICK  1491 - RAddr<-RM1 + RM2 | RAddr=4/0x4
TICK  1492 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=100/0x64
TICK  1493 - memD[0x4] <- RA(byte); mem[RAddr]<-RA(byte) = 0x01
TICK  1494 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=101/0x65
TICK  1495 - RF1<-memI[101], PC++ | RF1=136/0x88
TICK  1496 - RA<-memD[88] | RA=2/0x2
TICK  1497 - RA<-memD[89] | RA=2/0x2
TICK  1498 - RA<-memD[8A] | RA=2/0x2
TICK  1499 - RA<-memD[8B] | RA=   2/0x2
TICK  1501 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=103/0x67
TICK  1502 - RF1<-memI[103], PC++ | RF1=136/0x88
TICK  1503 - RA<-memD[88] | RA=2/0x2
TICK  1504 - RA<-memD[89] | RA=2/0x2
TICK  1505 - RA<-memD[8A] | RA=2/0x2
TICK  1506 - RA<-memD[8B] | RA=   2/0x2
TICK  1508 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=105/0x69
TICK  1509 - RF1<-memI[105], PC++ | RF1=104/0x68
TICK  1510 - RM1<-memD[68] | RM1=4/0x4
TICK  1511 - RM1<-memD[69] | RM1=4/0x4
TICK  1512 - RM1<-memD[6A] | RM1=4/0x4
TICK  1513 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1515 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=107/0x6B
TICK  1516 - RF1<-memI[107], PC++ | RF1=128/0x80
TICK  1517 - RM2<-memD[80] | RM2=1/0x1
TICK  1518 - RM2<-memD[81] | RM2=1/0x1
TICK  1519 - RM2<-memD[82] | RM2=1/0x1
TICK  1520 - RM2<-memD[83] | RM2=   1/0x1
TICK  1522 @ 0x42062400 -  ADD MathRRR; PC++ | PC=109/0x6D
TICK  1523 - RAddr<-RM1+RM2 | RAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  1523 - RAddr<-RM1 + RM2 | RAddr=5/0x5
TICK  1524 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=110/0x6E
TICK  1525 - memD[0x5] <- RA(byte); mem[RAddr]<-RA(byte) = 0x02
TICK  1526 @ 0x04200000 -  MOV MvImmReg; PC++ | PC=111/0x6F
TICK  1527 - RA<-#1; PC++ | SP=408/0x198
TICK  1528 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=113/0x71
TICK  1529 - RF1<-memI[0x71]; PC++ 
TICK  1530 - memD[0x7C]<-RA | memD[0x7C]=0x1
TICK  1531 - memD[0x7D]<-RA | memD[0x7D]=0x0
TICK  1532 - memD[0x7E]<-RA | memD[0x7E]=0x0
TICK  1533 - memD[0x7F]<-RA | memD[0x7F]=0x0
TICK  1534 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=115/0x73
TICK  1535 - RF1<-memI[115], PC++ | RF1=120/0x78
TICK  1536 - RM1<-memD[78] | RM1=0/0x0
TICK  1537 - RM1<-memD[79] | RM1=0/0x0
TICK  1538 - RM1<-memD[7A] | RM1=0/0x0
TICK  1539 - RM1<-memD[7B] | RM1=   0/0x0
TICK  1541 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=117/0x75
TICK  1542 - SP=SP-4 | SP=404/0x194
TICK  1543 - RF1=SP | SP=404/0x194
TICK  1544 - memD[0x194]<-RM1 | memD[0x194]=0x0
TICK  1545 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1546 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1547 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1548 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=118/0x76
TICK  1549 - RM2<-#1; PC++ | SP=404/0x194
TICK  1550 @ 0x0F820000 -  POP SingleReg; PC++ | PC=120/0x78
TICK  1551 - RF1<-SP | RF1=404/0x194
TICK  1552 - RM1<-memD[194] | RM1=0/0x0
TICK  1553 - RM1<-memD[195] | RM1=0/0x0
TICK  1554 - RM1<-memD[196] | RM1=0/0x0
TICK  1555 - RM1<-memD[197] | RM1=   0/0x0
TICK  1556 - SP=SP+4 | SP=404/0x194
TICK  1557 @ 0x42002400 -  ADD MathRRR; PC++ | PC=121/0x79
TICK  1558 - RA<-RM1+RM2 | RA=1/0x1 N=0,Z=0,V=0,C=0
TICK  1558 - RA<-RM1 + RM2 | RA=1/0x1
TICK  1559 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=122/0x7A
TICK  1560 - RF1<-memI[0x7A]; PC++ 
TICK  1561 - memD[0x78]<-RA | memD[0x78]=0x1
TICK  1562 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  1563 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  1564 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  1565 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=124/0x7C
TICK  1566 - PC<-memI[0x22]| PC=34/0x22
TICK  1567 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=35/0x23
TICK  1568 - RF1<-memI[35], PC++ | RF1=120/0x78
TICK  1569 - RM1<-memD[78] | RM1=1/0x1
TICK  1570 - RM1<-memD[79] | RM1=1/0x1
TICK  1571 - RM1<-memD[7A] | RM1=1/0x1
TICK  1572 - RM1<-memD[7B] | RM1=   1/0x1
TICK  1574 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=37/0x25
TICK  1575 - SP=SP-4 | SP=404/0x194
TICK  1576 - RF1=SP | SP=404/0x194
TICK  1577 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  1578 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1579 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1580 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1581 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=38/0x26
TICK  1582 - RF1<-memI[38], PC++ | RF1=132/0x84
TICK  1583 - RM1<-memD[84] | RM1=4/0x4
TICK  1584 - RM1<-memD[85] | RM1=4/0x4
TICK  1585 - RM1<-memD[86] | RM1=4/0x4
TICK  1586 - RM1<-memD[87] | RM1=   4/0x4
TICK  1588 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=40/0x28
TICK  1589 - SP=SP-4 | SP=400/0x190
TICK  1590 - RF1=SP | SP=400/0x190
TICK  1591 - memD[0x190]<-RM1 | memD[0x190]=0x4
TICK  1592 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  1593 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  1594 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  1595 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=41/0x29
TICK  1596 - RM2<-#1; PC++ | SP=400/0x190
TICK  1597 @ 0x0F820000 -  POP SingleReg; PC++ | PC=43/0x2B
TICK  1598 - RF1<-SP | RF1=400/0x190
TICK  1599 - RM1<-memD[190] | RM1=4/0x4
TICK  1600 - RM1<-memD[191] | RM1=4/0x4
TICK  1601 - RM1<-memD[192] | RM1=4/0x4
TICK  1602 - RM1<-memD[193] | RM1=   4/0x4
TICK  1603 - SP=SP+4 | SP=400/0x190
TICK  1604 @ 0x46042400 -  SUB MathRRR; PC++ | PC=44/0x2C
TICK  1605 - RM2<-RM1-RM2 | RM2=3/0x3 N=0,Z=0,V=0,C=1
TICK  1606 @ 0x0F820000 -  POP SingleReg; PC++ | PC=45/0x2D
TICK  1607 - RF1<-SP | RF1=404/0x194
TICK  1608 - RM1<-memD[194] | RM1=1/0x1
TICK  1609 - RM1<-memD[195] | RM1=1/0x1
TICK  1610 - RM1<-memD[196] | RM1=1/0x1
TICK  1611 - RM1<-memD[197] | RM1=   1/0x1
TICK  1612 - SP=SP+4 | SP=404/0x194
TICK  1613 @ 0x51C02400 -  CMP RegReg; PC++ | PC=46/0x2E
TICK  1614 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=1/0x1 RM2=3/0x3
TICK  1615 @ 0xD3000000 -  JGE JAbsAddr; PC++ | PC=47/0x2F
TICK  1616 - RF2<-memI[0x2F]; PC++ | RF2=125/0x7D
TICK  1617 - JGE not taken | PC=48/0x30 N=1,Z=0,V=0,C=1
TICK  1618 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=49/0x31
TICK  1619 - RF1<-memI[49], PC++ | RF1=120/0x78
TICK  1620 - RM1<-memD[78] | RM1=1/0x1
TICK  1621 - RM1<-memD[79] | RM1=1/0x1
TICK  1622 - RM1<-memD[7A] | RM1=1/0x1
TICK  1623 - RM1<-memD[7B] | RM1=   1/0x1
TICK  1625 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=51/0x33
TICK  1626 - SP=SP-4 | SP=404/0x194
TICK  1627 - RF1=SP | SP=404/0x194
TICK  1628 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  1629 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1630 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1631 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1632 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=52/0x34
TICK  1633 - RM2<-#1; PC++ | SP=404/0x194
TICK  1634 @ 0x0F820000 -  POP SingleReg; PC++ | PC=54/0x36
TICK  1635 - RF1<-SP | RF1=404/0x194
TICK  1636 - RM1<-memD[194] | RM1=1/0x1
TICK  1637 - RM1<-memD[195] | RM1=1/0x1
TICK  1638 - RM1<-memD[196] | RM1=1/0x1
TICK  1639 - RM1<-memD[197] | RM1=   1/0x1
TICK  1640 - SP=SP+4 | SP=404/0x194
TICK  1641 @ 0x42002400 -  ADD MathRRR; PC++ | PC=55/0x37
TICK  1642 - RA<-RM1+RM2 | RA=2/0x2 N=0,Z=0,V=0,C=0
TICK  1642 - RA<-RM1 + RM2 | RA=2/0x2
TICK  1643 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=56/0x38
TICK  1644 - RF1<-memI[0x38]; PC++ 
TICK  1645 - memD[0x80]<-RA | memD[0x80]=0x2
TICK  1646 - memD[0x81]<-RA | memD[0x81]=0x0
TICK  1647 - memD[0x82]<-RA | memD[0x82]=0x0
TICK  1648 - memD[0x83]<-RA | memD[0x83]=0x0
TICK  1649 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=58/0x3A
TICK  1650 - RF1<-memI[58], PC++ | RF1=104/0x68
TICK  1651 - RM1<-memD[68] | RM1=4/0x4
TICK  1652 - RM1<-memD[69] | RM1=4/0x4
TICK  1653 - RM1<-memD[6A] | RM1=4/0x4
TICK  1654 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1656 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=60/0x3C
TICK  1657 - RF1<-memI[60], PC++ | RF1=120/0x78
TICK  1658 - RM2<-memD[78] | RM2=1/0x1
TICK  1659 - RM2<-memD[79] | RM2=1/0x1
TICK  1660 - RM2<-memD[7A] | RM2=1/0x1
TICK  1661 - RM2<-memD[7B] | RM2=   1/0x1
TICK  1663 @ 0x42062400 -  ADD MathRRR; PC++ | PC=62/0x3E
TICK  1664 - RAddr<-RM1+RM2 | RAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  1664 - RAddr<-RM1 + RM2 | RAddr=5/0x5
TICK  1665 @ 0x05E26000 -  MOV MvLowRegIndToReg; PC++ | PC=63/0x3F
TICK  1666 - RM1 <- memD[5] | RM1=2/0x2
TICK  1667 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=64/0x40
TICK  1668 - SP=SP-4 | SP=404/0x194
TICK  1669 - RF1=SP | SP=404/0x194
TICK  1670 - memD[0x194]<-RM1 | memD[0x194]=0x2
TICK  1671 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1672 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1673 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1674 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=65/0x41
TICK  1675 - RF1<-memI[65], PC++ | RF1=104/0x68
TICK  1676 - RM1<-memD[68] | RM1=4/0x4
TICK  1677 - RM1<-memD[69] | RM1=4/0x4
TICK  1678 - RM1<-memD[6A] | RM1=4/0x4
TICK  1679 - RM1<-memD[6B] | RM1=   4/0x4
TICK  1681 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=67/0x43
TICK  1682 - RF1<-memI[67], PC++ | RF1=128/0x80
TICK  1683 - RM2<-memD[80] | RM2=2/0x2
TICK  1684 - RM2<-memD[81] | RM2=2/0x2
TICK  1685 - RM2<-memD[82] | RM2=2/0x2
TICK  1686 - RM2<-memD[83] | RM2=   2/0x2
TICK  1688 @ 0x42062400 -  ADD MathRRR; PC++ | PC=69/0x45
TICK  1689 - RAddr<-RM1+RM2 | RAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  1689 - RAddr<-RM1 + RM2 | RAddr=6/0x6
TICK  1690 @ 0x05E46000 -  MOV MvLowRegIndToReg; PC++ | PC=70/0x46
TICK  1691 - RM2 <- memD[6] | RM2=3/0x3
TICK  1692 @ 0x0F820000 -  POP SingleReg; PC++ | PC=71/0x47
TICK  1693 - RF1<-SP | RF1=404/0x194
TICK  1694 - RM1<-memD[194] | RM1=2/0x2
TICK  1695 - RM1<-memD[195] | RM1=2/0x2
TICK  1696 - RM1<-memD[196] | RM1=2/0x2
TICK  1697 - RM1<-memD[197] | RM1=   2/0x2
TICK  1698 - SP=SP+4 | SP=404/0x194
TICK  1699 @ 0x51C02400 -  CMP RegReg; PC++ | PC=72/0x48
TICK  1700 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=2/0x2 RM2=3/0x3
TICK  1701 @ 0xD7000000 -  JLE JAbsAddr; PC++ | PC=73/0x49
TICK  1702 - RF2<-memI[0x49]; PC++ | RF2=114/0x72
TICK  1703 - JLE taken → PC<-RF2 | PC=114/0x72
TICK  1704 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=115/0x73
TICK  1705 - RF1<-memI[115], PC++ | RF1=120/0x78
TICK  1706 - RM1<-memD[78] | RM1=1/0x1
TICK  1707 - RM1<-memD[79] | RM1=1/0x1
TICK  1708 - RM1<-memD[7A] | RM1=1/0x1
TICK  1709 - RM1<-memD[7B] | RM1=   1/0x1
TICK  1711 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=117/0x75
TICK  1712 - SP=SP-4 | SP=404/0x194
TICK  1713 - RF1=SP | SP=404/0x194
TICK  1714 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  1715 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  1716 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  1717 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  1718 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=118/0x76
TICK  1719 - RM2<-#1; PC++ | SP=404/0x194
TICK  1720 @ 0x0F820000 -  POP SingleReg; PC++ | PC=120/0x78
TICK  1721 - RF1<-SP | RF1=404/0x194
TICK  1722 - RM1<-memD[194] | RM1=1/0x1
TICK  1723 - RM1<-memD[195] | RM1=1/0x1
TICK  1724 - RM1<-memD[196] | RM1=1/0x1
